ID,x,y,time_enter,time_exit,facility_visited,num_check_in
1412631,-1.01,-1.15,32799,83965,46,27
886431,0.21,-1.7,30115,72513,36,19
1030195,-0.61,0.42,29197,79610,46,33
1231028,-0.17,-0.83,31593,78192,45,32
1366970,-0.14,-0.54,29576,76027,45,27
1701901,0.17,-1.08,32141,74395,37,21
1609200,0.25,-0.33,53088,83619,35,21
121980,-0.78,0.74,28973,81938,39,45
328117,-0.87,-0.99,29073,81725,35,12
624372,0.1,0.71,32361,77465,40,40
998420,0.61,1,29495,73015,39,11
1168221,0.49,-0.74,30011,73796,37,18
145135,-0.35,0.42,32095,80397,40,11
838917,-0.62,0.6,29590,77629,40,43
1796737,-0.66,-0.73,29590,77946,42,37
2056236,0.34,-0.07,31449,74473,35,32
469357,-1.33,0.02,30735,82420,45,17
687631,-0.2,0.32,30136,78325,40,35
73245,0.35,1.19,29511,73074,36,18
811616,0.6,-0.06,31012,73018,38,18
1942625,-0.99,0.32,29379,81211,36,28
1247820,0.55,1.27,29726,72719,35,35
1763715,-0.27,-0.39,29590,78038,42,26
1020418,-0.14,0.11,30506,77066,42,36
1359382,0.21,-0.51,30904,74373,36,21
366288,-0.62,-0.9,29579,79888,36,34
374824,-0.81,-0.9,29379,81190,46,30
1579187,-0.77,0.03,31621,81554,43,23
2020630,-1.12,-0.4,31084,81466,38,20
1195226,-1.13,1.48,30775,81749,39,23
564947,-0.63,-0.91,29579,79889,34,35
2061906,-0.12,-0.71,28853,76567,38,10
494296,-0.76,0.59,28875,80398,44,37
730966,0.28,-1.1,29596,73548,45,18
454462,-0.57,0.4,30745,81667,43,15
1509635,-0.54,-1.24,30197,80654,43,23
1523396,0.04,-0.72,31226,74706,31,13
744541,-0.71,0.48,30140,80264,37,35
1986003,-0.16,-1.32,31253,78131,39,12
191677,-0.54,0.45,31429,81666,49,27
410025,-0.63,-0.96,32207,80416,41,22
2057127,-0.5,0.19,32281,79965,41,20
894528,-0.35,0.42,32095,80397,42,11
1819827,-0.29,1.07,30995,81955,33,12
1483065,-0.85,1.31,32091,81272,34,16
1492370,-0.78,-0.59,31429,81624,44,21
610522,0.03,-1.58,30892,79847,33,16
1350922,-0.27,0.8,31253,78039,41,42
4908,-0.97,-0.39,29379,81574,43,24
1908858,0.07,0.95,29467,73426,43,28
1988049,0.23,-0.5,31247,78485,44,17
1598265,-0.57,0.72,32067,80466,45,18
546321,0.07,1.47,31501,73723,35,30
990529,-0.75,0.35,34815,83962,42,23
1180391,-1.34,-0.69,31332,80940,38,16
1959217,0.24,-0.5,31247,78485,44,17
942846,-0.21,0.69,30587,76256,39,28
199078,0.2,-1.84,29838,74547,37,38
1998032,0.43,-0.85,30904,74319,41,22
1132521,0.15,-1.1,29986,74600,37,17
235093,-0.5,-0.3,31247,78149,35,13
1324567,-0.35,-0.03,30236,76454,35,32
314102,0.58,1.04,32400,73339,32,28
591150,0.87,-1.19,64770,83933,39,19
393354,-0.86,-0.2,35655,83882,43,22
1906453,4.32,-0.53,29728,47868,35,6
1825492,0.09,1.69,29752,76181,31,12
271995,0.25,0.28,29601,74328,41,19
686348,-1.01,-1.16,32799,83965,46,27
700779,-0.76,-1.08,31429,81484,41,14
557608,-0.46,1.19,30747,78143,37,24
1595210,0.42,0.76,30062,72672,37,17
2080257,-1.17,0.61,32303,80970,36,18
254180,-1.05,1.67,30366,81888,42,17
2087553,-0.26,1.27,30432,76913,35,40
865729,1.21,0.41,30619,66279,36,13
490718,0.85,-1.03,63882,83627,36,12
1344899,-0.78,0.92,32070,80286,37,43
1286289,-0.24,-1.98,30861,77427,33,19
45138,-0.29,-1.27,32053,77842,44,21
1643468,-0.54,-1.2,31429,81688,45,11
246860,-0.29,-1.49,29648,77090,43,31
513541,0.11,1.16,31449,74540,35,36
1999729,-0.73,0.65,31682,76979,34,44
32672,-0.86,-0.2,35655,83882,43,22
1111309,-0.8,-1.15,31312,82331,36,13
2045913,-1.13,1.49,30775,81750,41,23
1174886,-1.12,0.41,29084,81262,35,31
231868,-0.59,0.13,32086,81137,44,20
1749548,0.02,0.76,30904,74433,35,25
101816,-1,0.24,30775,82017,38,30
963148,-0.66,0.61,31593,77981,38,31
833129,-0.57,1.74,31593,78432,38,33
1191435,0.25,0.25,30884,72685,38,28
1922302,-0.09,-0.64,30862,77861,43,16
84322,-1.11,-1.37,28870,81440,43,35
1485916,-0.54,-1.2,31429,81688,45,11
1966429,-0.3,-1.5,29648,77090,44,32
1130496,-1.22,1.49,30775,81945,32,24
985107,0.23,1.28,31462,72869,35,32
179142,-0.27,-0.39,29590,78039,41,26
2049819,-0.18,-1.16,29485,77129,44,40
1494697,-0.85,-0.2,35655,83881,44,22
1432488,0.61,0.74,31417,73251,37,35
943772,-0.69,-0.78,29392,81874,43,23
203184,0.41,-1.25,29959,76368,38,18
2082142,-0.11,0.51,31849,76543,36,18
473066,-0.54,0.44,31429,81667,50,27
1386541,-0.31,-0.08,31279,80045,36,19
41289,-0.57,0.2,31007,79674,40,19
547435,0.09,-0.33,31228,77371,44,17
396030,0.1,0.71,32361,77465,40,40
491520,0.58,-0.65,32215,72470,35,14
1173076,-0.5,-0.32,31247,78149,35,13
1760095,0.08,1.47,31501,73718,35,31
115680,0.3,0,31375,74324,37,16
44403,-0.02,-0.8,31247,78493,43,26
203167,-0.16,0.06,29850,80610,37,12
2068577,0.25,-0.5,30006,74695,42,37
941,-0.31,1.95,31831,76725,35,41
1206646,-0.76,-0.51,30485,80303,36,15
214139,0.38,0.64,31954,74022,41,19
585760,0.66,1.49,30758,72953,37,37
1310270,-0.9,-1.62,29610,78069,41,19
103006,0.91,1.14,58296,80940,18,2
314497,-0.75,0.17,29084,82070,37,13
867873,-0.63,0.03,29004,77710,40,19
1115434,-1.39,0.48,30238,81446,36,23
1207462,-0.43,1.34,29722,76485,35,11
984542,4.58,-0.02,31330,47904,33,15
1117699,-0.82,2.18,31315,78303,35,52
1866264,1.06,-1.37,32005,73269,42,18
969466,3.39,-0.48,34992,55439,35,10
1225393,0.39,-0.07,29495,72825,43,21
775388,-0.47,-0.18,31247,78342,43,22
37330,0.21,0.26,31977,74261,41,22
263393,-0.53,-0.81,29576,76463,43,27
1816522,0.17,-0.94,32379,74155,42,17
1862567,0.49,-0.45,31977,73987,35,18
1208008,-0.81,-0.05,32207,80340,45,28
2015129,-1.03,-1.67,29379,81511,42,19
108559,0.23,-0.89,31176,77136,48,19
822936,-0.69,-0.79,29392,81874,43,23
1934504,0.06,-0.59,31600,77524,43,33
1731611,0.38,0.43,30653,73955,34,15
265933,0.38,0.41,29892,73103,44,27
1564521,0.25,0.29,29601,74328,43,19
618526,0.33,0.26,31237,74763,45,16
1760383,0.45,0.51,31836,74414,41,17
1381640,0.05,0.66,29467,74477,34,27
207530,0.48,-1.55,29821,72546,31,10
1714092,0,-0.97,32258,76295,37,23
800081,-0.09,0.15,29576,76056,41,22
1535130,-0.67,0.13,32238,81779,42,11
1315171,0.42,0.16,31021,73288,40,19
1997013,3.61,-0.24,34060,55329,34,11
1304658,-0.86,-0.2,35655,83881,45,22
1667161,-0.18,-0.43,31858,77515,39,11
347770,-0.71,-0.52,32206,80671,37,22
699254,0.06,-1.14,30079,76245,36,16
137622,-0.58,2.17,30432,76798,34,50
528530,-1.06,0.12,30472,82045,43,28
1596977,-1.14,1.15,29097,81083,39,48
1513120,-0.77,0.59,32174,80537,39,16
938463,0.39,-0.06,29495,72825,42,21
380279,-0.38,1.27,31315,78449,34,37
76731,-0.57,1.43,29363,78157,50,34
549068,0.26,0.08,28917,73615,42,18
847132,0.53,0.05,52447,80249,44,16
1337430,4.34,0.44,31609,48614,27,9
318567,-0.69,-1.9,29870,81218,42,13
2032678,-1.33,0.04,30735,82421,44,17
1931664,-1.35,-0.7,31332,80940,40,16
2015695,-0.02,-2.26,30440,77206,37,19
1981451,4.34,0.44,31609,48613,24,9
18121,0.3,-0.35,31724,77155,38,15
398487,-0.14,-0.54,29576,76027,46,27
1520446,2.45,1.47,34808,62157,39,29
1928375,0.46,0.03,31977,74260,46,25
2076701,-0.06,0.65,31176,76889,35,32
15466,-0.47,0.21,29590,77866,39,44
103422,0.05,0.51,29712,74871,36,17
1994470,-0.65,-0.73,29590,77945,43,37
290711,-0.52,-0.05,29294,77039,43,20
1504898,-0.74,0.78,29277,78060,39,22
717503,-0.66,0.53,29383,78219,41,15
562597,0.62,-0.62,29976,74085,37,15
730971,3.48,-0.06,32796,54733,21,7
1105719,-0.43,-1.62,30076,80621,38,14
291624,4.11,-0.05,30303,47894,24,9
1685422,2.42,0.53,34525,62145,40,27
870379,-0.28,0.86,32027,77573,35,14
1027812,-0.02,-0.77,50756,84218,41,20
848800,-0.5,1.65,29808,77746,39,50
227192,0.66,0.82,31862,74023,44,20
1120636,0.02,0.14,31574,73487,39,16
606198,-0.77,0.59,32174,80538,40,16
302897,-0.66,-0.74,29590,77945,42,37
1795292,-0.76,0.03,31621,81554,42,23
1570102,-0.33,2.06,29590,78119,38,34
1794504,3.48,-0.06,32796,54733,24,7
916428,-0.68,1.08,32035,81051,45,21
1478594,-0.45,-0.99,29044,76318,40,20
184333,-0.89,0.58,31420,81298,39,45
18134,-0.65,0.44,32207,80411,46,26
1429989,-0.27,1.41,30260,77036,42,39
1233831,-1.12,-0.4,31084,81467,38,20
1045980,-0.46,-1.14,31429,81505,43,21
970012,0.48,0.59,29131,72562,42,27
1943386,-0.64,0.44,29205,79953,37,16
1788018,0.2,-0.51,30904,74373,38,21
1916572,0.64,0.22,28976,72818,41,18
1095464,-0.55,-0.56,31230,78518,38,21
398396,-1.44,-1.03,28838,81796,42,20
859038,-0.72,0.35,29620,79754,38,25
198118,0.04,-0.97,30759,77870,42,22
965076,-0.58,1.72,31593,78424,38,34
1138406,-0.37,-0.12,32018,82078,42,9
590105,-0.9,-0.07,32207,80528,41,25
658416,-0.83,0.27,34767,84353,47,24
1990563,-0.27,0.42,32329,77833,39,14
409939,0.51,1,32260,73432,41,28
1629590,-0.27,-0.56,29182,77418,45,27
1794014,0.93,-0.72,30914,72514,42,17
452016,0.02,0.93,30855,74323,41,41
571405,0.04,-0.73,31226,74707,31,13
640904,-0.74,-0.86,29708,80818,46,38
1202957,-0.13,1.94,31338,74202,37,43
73415,0.35,1.2,29511,73074,36,18
1799033,-1.01,-1.15,32799,83964,46,27
1451127,0.01,-0.5,28878,73476,39,25
1936854,-0.14,-0.54,29576,76027,46,27
593798,2.37,0.33,33405,61810,41,24
1448673,-0.07,-0.64,32258,76722,39,15
1421418,0.12,0.67,30714,74485,37,16
1406001,-0.47,-1.6,29259,81243,48,24
62001,-1.08,1.27,30775,81730,35,40
1051722,0.6,-0.06,31012,73018,38,18
438500,-0.06,0.17,31041,76959,39,19
405703,-0.74,1.38,30714,80570,36,37
2074966,-0.08,0.16,29576,76056,42,22
1241160,-0.33,2.06,29590,78118,37,34
970490,-0.03,1.94,31593,77869,36,25
705880,-1.07,-0.3,28933,81223,40,19
1342819,-0.75,0.35,34815,83962,42,23
1537168,-0.65,0.6,30023,78415,36,16
2006561,0.4,0.5,30884,72802,37,30
1718288,-0.43,-1.61,30076,80621,40,14
1378878,0.29,-0.41,30845,73277,35,20
206009,2.92,-0.13,32733,58363,36,17
872825,-0.96,3.13,31639,80516,28,38
726680,0.92,0.23,29131,72952,37,12
959623,-0.89,2.41,31043,79993,38,45
2057936,-1,0.23,30775,82018,40,30
904030,0.58,1.05,32400,73339,33,28
1359667,-0.83,0.42,29790,81240,44,21
1618488,-0.61,0.79,29351,77428,37,23
1860181,-0.85,-0.21,35655,83882,45,22
1377615,4.32,-0.52,29728,47867,36,6
1607208,0.85,-1.03,63882,83627,36,12
297404,-0.48,0.21,29590,77865,39,44
309261,-0.28,-0.99,31473,76336,37,28
1696241,-0.67,1.37,28859,77996,35,33
1667873,-0.07,0.59,31114,76898,36,16
297403,0.17,1.65,31385,74772,31,12
647751,-0.45,0.11,30969,80119,42,19
1607547,0.72,-1.35,31977,73987,48,15
119477,-0.47,-0.94,29197,79423,46,29
420615,3.37,0.46,35877,55751,31,13
356972,-0.78,-0.58,31429,81625,43,21
813540,-0.33,-2.31,29576,76198,44,29
350758,-0.04,-0.52,30683,77702,43,18
1803146,-0.26,-0.19,31724,77198,35,19
1330769,-0.89,2.4,31043,79993,35,45
1830372,0.21,-0.99,30678,73740,47,25
1567378,0.09,-0.19,30257,78252,38,20
1379128,0.61,0.77,30884,73037,38,36
925233,0.61,0.77,30884,73037,39,36
1759070,0.53,0.17,30925,73223,38,20
51893,-0.88,-1.41,30920,81365,39,24
1571183,-0.28,-1.69,31600,77309,38,31
578583,-0.33,1.01,30336,76442,34,42
408012,-0.89,-0.17,29029,81290,40,13
821837,-1.01,1.51,29197,79768,38,36
328274,0.42,1.27,29264,73820,34,17
1418361,0.6,-0.2,29307,72525,39,13
724433,-0.74,1.39,30714,80571,37,37
801106,-0.6,-0.61,29261,80385,44,18
46326,-0.61,0.24,29209,80530,37,22
839308,-1.01,1.51,29197,79768,37,35
1976367,-0.08,0.58,31114,76897,36,16
198823,0.97,-1.39,62970,83651,39,14
236573,0.63,-0.5,30241,73087,40,14
376187,-1.01,1.51,29197,79768,39,36
1252903,0.27,-1.91,30930,73363,42,20
419318,-0.76,-1.23,31717,82493,43,17
1321313,2.8,-0.05,34424,58875,37,15
1917119,-0.42,0.29,30855,77005,41,25
1636226,-0.52,-1.47,29751,80493,43,30
880166,0.65,0.48,28854,72640,38,12
994097,3.12,0.11,33388,55605,33,14
757845,-0.56,0.85,31600,77600,35,35
439678,0.29,0.44,30992,74720,43,21
762485,-0.45,0.04,29518,80796,39,20
726121,0.23,0.01,31100,75281,41,28
1152233,-0.17,-0.83,31593,78191,44,32
439907,0.4,-0.86,31295,73506,38,15
1984246,-0.14,-0.54,29576,76026,44,27
649692,-0.81,-1.19,32236,80843,41,17
1293978,-0.15,-0.05,32023,77850,36,15
220550,-0.58,1.73,31593,78433,39,34
1958194,-0.05,0.18,31041,76958,40,19
2054562,-0.65,0.54,29383,78219,42,15
2040718,0.53,0.05,52447,80249,44,16
1406469,-0.12,1.95,31338,74202,35,43
873971,0.14,-0.55,29495,73200,42,22
799282,0.13,0.35,30968,76370,42,29
586185,-0.5,-0.31,31247,78149,34,13
2042540,-0.23,0.13,31247,78523,44,27
767374,-0.54,1.25,29197,79959,43,31
653975,-0.46,-1.14,31429,81505,42,21
609256,-0.53,-0.82,29576,76463,44,27
669970,-0.92,0.1,31819,81869,40,18
1872990,-0.74,1.11,29866,81526,37,11
884260,0.47,-1.2,31893,73938,42,25
302771,-0.88,1.71,31431,80222,34,40
1084813,-0.6,-2.37,31892,79855,41,20
328657,-0.41,-1.92,31849,76456,39,27
1998752,0.66,1.44,30884,72530,38,28
1360498,0.71,2.08,30884,72719,32,35
1249417,-0.78,-0.57,31429,81624,44,21
639466,-0.54,-1.81,29087,79847,48,22
333252,-0.49,1.17,30923,79879,40,37
1804735,-0.07,0.94,30904,74496,44,35
36450,0.8,-0.2,31977,73819,39,19
1994315,-0.13,1.94,31338,74203,36,43
1732075,0.4,-1.51,32228,75119,37,15
437544,0.21,0.25,31977,74261,40,22
813316,0.05,-0.93,52717,84004,39,18
49111,3.4,-0.82,35702,55279,21,9
1048798,-0.62,2.09,29197,77597,33,38
939891,0.35,0.98,29901,74962,38,15
825258,0.1,1.16,31449,74540,35,36
777006,0.49,0.29,29649,73848,40,16
837587,0.15,1.22,29984,74510,34,34
1134821,-0.23,-0.48,32041,78642,39,12
1738212,-0.51,1.76,29929,77942,35,47
1848663,0,0.76,30904,74434,35,25
1078803,0.19,-0.99,30277,73939,40,17
1734528,0.63,-1.41,31987,73374,38,19
1447331,-0.02,0.38,29686,77509,42,17
1042152,-0.63,-0.97,32207,80416,41,23
551928,-0.73,-0.25,31236,80972,42,39
49375,-0.5,1.68,29590,77638,39,46
506611,-1.03,-1.67,29379,81511,42,19
974810,4.34,0.44,31609,48613,25,9
540914,-0.48,-0.3,31091,80848,47,28
709754,0.49,-1.54,29821,72545,32,10
1906065,-0.48,-0.2,30949,79832,41,17
1326863,-1.21,1.35,29190,81628,39,37
60633,0.78,-0.35,31937,73877,38,14
163738,-0.73,-0.25,31236,80971,39,39
889291,-0.48,-0.19,31247,78341,41,22
2672,-0.77,0.74,30326,79992,33,45
1822625,-0.19,0.83,30912,78135,33,38
1740829,-1.03,2.36,30775,81704,38,40
232274,0.49,-1.54,29821,72545,32,10
920852,-0.82,0.11,30640,81625,32,13
1450426,-0.58,0.35,31046,80841,36,14
619064,0.1,0.45,30522,72898,34,26
1483318,-1.34,-0.7,31332,80940,40,16
2017643,0.23,1.42,31384,74793,33,23
232490,-0.55,0.44,31429,81666,50,27
1673411,0.45,0.46,30758,73350,42,19
1849623,-0.64,0.43,29205,79953,37,16
1187061,2.7,0.15,35863,59069,31,12
20403,-0.26,0.14,30058,77146,38,17
818140,0.23,1.28,31462,72868,33,32
643918,-0.63,2.09,29197,77603,33,38
1232939,0.23,-1.01,32334,76281,43,21
1276986,0.15,-0.55,29495,73200,41,22
1132882,2.98,-0.54,32838,58587,33,8
1447202,0.81,0.04,30555,72748,39,15
1574616,-0.01,-2.27,30440,77206,40,19
538711,-0.36,-0.01,30973,80065,48,25
1115919,-0.02,0.38,29686,77509,43,17
1103365,-0.33,-0.58,31590,76673,45,28
749491,-0.06,-0.54,30777,78310,42,20
1001822,0.46,0.01,32142,74705,38,17
1080655,-0.75,0.34,34815,83962,41,23
168703,0.34,1.86,31234,73427,43,10
682679,-0.79,0.29,29197,80044,43,40
855712,-0.24,1.5,29876,78533,34,15
637544,-0.9,-1.61,29610,78068,39,19
1791838,-0.58,-0.96,32207,80382,43,23
1852766,-0.59,-0.97,32207,80381,43,23
1310461,-0.76,-0.51,30485,80302,38,15
1760325,0.29,0.44,30992,74720,44,21
1862792,-1.22,0.09,32220,82546,38,23
146240,-0.47,-0.93,29197,79423,44,29
752231,0.09,-0.65,32009,76537,37,17
1739186,-0.54,-1.19,31429,81688,45,11
1370805,0.29,0.38,29428,73500,42,15
1363415,1.21,0.39,30619,66279,35,13
133205,-1.25,-0.79,30775,81588,35,32
822115,-0.76,-1.07,31429,81485,41,14
1017164,3.4,-0.48,34992,55439,37,10
692659,-0.52,0.37,30794,80334,39,10
1012664,0.3,-0.18,29467,73203,41,23
1360921,-0.42,-0.76,29581,77172,39,24
583339,0.18,2.88,29467,73114,31,26
931049,-0.67,0.61,31593,77982,37,31
1382854,0.27,-0.98,31820,73549,36,15
590879,4.38,0.49,30482,48558,21,8
487752,0.33,0.26,32173,74183,40,37
299728,-0.45,-0.87,30654,78061,43,39
675710,-0.66,0.53,29383,78218,41,15
1803705,-0.53,2.05,29363,78062,41,49
941146,-0.9,0.57,31420,81298,36,45
2091832,-0.06,0.64,31176,76889,36,32
411180,-0.7,-1.09,30331,80898,41,9
1445238,-0.48,-0.18,31247,78342,45,22
2043478,2.06,0.58,35708,62121,32,30
670093,-0.78,-0.58,31429,81624,44,21
174785,-0.14,1.46,30453,77565,33,35
1960538,-0.29,-0.37,29708,78009,44,19
1284436,-0.85,-0.2,35655,83882,43,22
1401601,-0.21,0.12,31381,77664,41,26
1443177,4.41,1.14,31607,47804,36,16
2008596,-1.03,-2.38,32157,81338,39,21
272299,4.14,-0.08,30342,48785,27,12
1367778,0.32,0.26,30550,74550,29,12
893229,-0.44,1.34,29722,76484,36,11
692081,0.2,1.32,29636,76312,40,10
1817444,-0.73,-0.9,31794,81478,42,20
1261486,0.48,0.59,29131,72563,41,27
2050303,-0.75,0.17,29084,82070,37,13
40570,-0.18,-0.2,30447,77762,30,6
628747,0.16,-1.08,32141,74394,38,21
1283386,4.44,0.67,29256,47530,28,1
519503,-0.5,-0.31,31247,78149,34,13
1169631,0.24,-1.64,29491,73578,46,20
234387,-0.3,-0.45,30828,77210,43,30
1081274,3.34,0.18,33978,55613,26,11
462736,0.27,-0.91,29467,72958,40,25
714084,-0.76,2.5,31315,78188,33,49
1334702,-0.32,2.09,31194,78225,30,41
1067572,-1.01,-1.15,32799,83964,47,27
111845,-0.02,-0.77,50756,84218,43,20
607854,0.38,-1.19,31179,74552,37,18
1497676,-0.86,-0.2,35655,83882,42,22
1754028,-0.81,0.17,32207,80529,37,29
577571,0.51,-0.08,30461,73267,39,18
105151,-0.07,1.18,29202,74197,38,26
173339,0.28,-0.93,30884,72564,41,26
380915,-0.47,-1.14,31429,81505,42,21
634799,-0.19,-1.17,29485,77129,44,40
1906865,-0.58,0.06,29818,80683,39,37
2057133,0.21,-0.51,30904,74373,37,21
96203,-1.13,-0.4,31084,81466,35,20
992800,-0.22,0.61,29839,77169,45,16
1570579,-0.24,-0.62,29487,76245,41,31
266867,0.46,-1.28,48037,80045,38,20
1728432,-1.08,1.27,30775,81730,37,40
1814880,-0.11,-0.02,31600,77111,46,24
525690,-0.75,-1.06,31533,82266,41,14
